grid_id,type
grid.496289.8,Other
grid.496290.0,Other
grid.496291.1,Other
grid.496292.2,Other
grid.496293.3,Other
grid.496294.4,Other
grid.496295.5,Other
grid.496296.6,Other
grid.496298.8,Other
grid.496299.9,Other
grid.496300.8,Nonprofit
grid.496301.9,Other
grid.496302.a,Other
grid.496303.b,Other
grid.496304.c,Other
grid.496305.d,Other
grid.496306.e,Other
grid.496307.f,Other
grid.496308.0,Other
grid.496309.1,Other
grid.496310.9,Other
grid.496311.8,Other
grid.496312.b,Other
grid.496313.a,Other
grid.496314.d,Other
grid.496315.c,Other
grid.496316.f,Other
grid.496317.e,Other
grid.496318.1,Other
grid.496320.a,Other
grid.496321.b,Other
grid.496322.8,Other
grid.496323.9,Other
grid.496324.e,Other
grid.496325.f,Other
grid.496326.c,Other
grid.496327.d,Other
grid.496329.3,Other
grid.496330.b,Other
grid.496331.a,Other
grid.496332.9,Other
grid.496333.8,Other
grid.496334.f,Other
grid.496335.e,Other
grid.496336.d,Facility
grid.496337.c,Other
grid.496338.3,Other
grid.496340.c,Other
grid.496341.d,Other
grid.496342.e,Other
grid.496343.f,Other
grid.496344.8,Other
grid.496345.9,Other
grid.496346.a,Other
grid.496347.b,Other
grid.496348.4,Government
grid.496349.5,Government
grid.496350.d,Other
grid.496351.c,Other
grid.496352.f,Other
grid.496353.e,Other
grid.496354.9,Other
grid.496355.8,Other
grid.496356.b,Other
grid.496357.a,Education
grid.496358.5,Other
grid.496359.4,Other
grid.496360.e,Other
grid.496361.f,Other
grid.496362.c,Education
grid.496363.d,Other
grid.496364.a,Other
grid.496365.b,Other
grid.496366.8,Other
grid.496367.9,Other
grid.496368.6,Other
grid.496369.7,Other
grid.496370.f,Other
grid.496371.e,Nonprofit
grid.496372.d,Other
grid.496373.c,Other
grid.496374.b,Nonprofit
grid.496375.a,Other
grid.496376.9,Nonprofit
grid.496377.8,Other
grid.496378.7,Other
grid.496379.6,Other
grid.496380.0,Other
grid.496381.1,Other
grid.496382.2,Other
grid.496383.3,Other
grid.496384.4,Education
grid.496385.5,Other
grid.496386.6,Facility
grid.496387.7,Company
grid.496388.8,Other
grid.496389.9,Other
grid.496390.1,Other
grid.496391.0,Other
grid.496392.3,Other
grid.496393.2,Other
grid.496394.5,Other
grid.496395.4,Nonprofit
grid.496396.7,Education
grid.496397.6,Education
grid.496398.9,Nonprofit
grid.496399.8,Education
grid.496400.f,Other
grid.496401.e,Other
grid.496402.d,Education
grid.496403.c,Other
grid.496404.b,Education
grid.496405.a,Other
grid.496406.9,Other
grid.496407.8,Other
grid.496408.7,Other
grid.496409.6,Other
grid.496410.e,Other
grid.496411.f,Other
grid.496412.c,Other
grid.496413.d,Other
grid.496414.a,Other
grid.496415.b,Other
grid.496416.8,Other
grid.496417.9,Other
grid.496418.6,Other
grid.496419.7,Company
grid.496420.d,Education
grid.496421.c,Other
grid.496422.f,Other
grid.496423.e,Other
grid.496424.9,Other
grid.496425.8,Other
grid.496426.b,Other
grid.496427.a,Other
grid.496428.5,Company
grid.496429.4,Other
grid.496430.c,Other
grid.496431.d,Other
grid.496432.e,Company
grid.496433.f,Education
grid.496434.8,Other
grid.496435.9,Education
grid.496436.a,Other
grid.496437.b,Company
grid.496438.4,Company
grid.496439.5,Other
grid.496440.b,Company
grid.496441.a,Other
grid.496443.8,Company
grid.496444.f,Other
grid.496445.e,Company
grid.496446.d,Other
grid.496448.3,Other
grid.496449.2,Other
grid.496450.a,Company
grid.496451.b,Company
grid.496452.8,Other
grid.496453.9,Other
grid.496454.e,Education
grid.496455.f,Education
grid.496456.c,Education
grid.496458.2,Other
grid.496459.3,Other
grid.496460.9,Other
grid.496461.8,Other
grid.496462.b,Other
grid.496463.a,Other
grid.496464.d,Other
grid.496465.c,Other
grid.496466.f,Company
grid.496467.e,Other
grid.496468.1,Education
grid.496469.0,Other
grid.496470.8,Other
grid.496471.9,Education
grid.496472.a,Education
grid.496473.b,Other
grid.496474.c,Company
grid.496475.d,Company
grid.496476.e,Company
grid.496477.f,Company
grid.496478.0,Company
grid.496479.1,Other
grid.496480.7,Company
grid.496481.6,Company
grid.496482.5,Other
grid.496483.4,Company
grid.496484.3,Other
grid.496485.2,Education
grid.496486.1,Government
grid.496487.0,Company
grid.496488.f,Company
grid.496489.e,Company
grid.496490.6,Company
grid.496491.7,Company
grid.496492.4,Education
grid.496493.5,Other
grid.496494.2,Company
grid.496495.3,Other
grid.496498.e,Other
grid.496499.f,Company
grid.496500.e,Education
grid.496501.f,Company
grid.496502.c,Education
grid.496503.d,Other
grid.496504.a,Company
grid.496505.b,Company
grid.496506.8,Company
grid.496507.9,Company
grid.496508.6,Other
grid.496509.7,Company
grid.496510.f,Company
grid.496511.e,Other
grid.496512.d,Education
grid.496513.c,Other
grid.496514.b,Education
grid.496515.a,Education
grid.496516.9,Other
grid.496517.8,Other
grid.496518.7,Other
grid.496519.6,Education
grid.496520.c,Other
grid.496521.d,Other
grid.496522.e,Other
grid.496523.f,Other
grid.496524.8,Education
grid.496526.a,Other
grid.496527.b,Education
grid.496528.4,Company
grid.496529.5,Other
grid.496530.d,Other
grid.496531.c,Other
grid.496532.f,Other
grid.496533.e,Other
grid.496534.9,Other
grid.496535.8,Other
grid.496536.b,Other
grid.496537.a,Other
grid.496538.5,Company
grid.496539.4,Other
grid.496540.a,Other
grid.496541.b,Company
grid.496542.8,Education
grid.496543.9,Other
grid.496544.e,Company
grid.496545.f,Other
grid.496546.c,Other
grid.496547.d,Education
grid.496548.2,Education
grid.496549.3,Other
grid.496550.b,Other
grid.496551.a,Education
grid.496552.9,Other
grid.496553.8,Other
grid.496554.f,Other
grid.496555.e,Education
grid.496556.d,Education
grid.496557.c,Company
grid.496558.3,Other
grid.496559.2,Education
grid.496560.8,Healthcare
grid.496561.9,Healthcare
grid.496562.a,Healthcare
grid.496563.b,Healthcare
grid.496564.c,Healthcare
grid.496565.d,Government
grid.496566.e,Healthcare
grid.496567.f,Education
grid.496568.0,Healthcare
grid.496569.1,Healthcare
grid.496571.8,Other
grid.496572.b,Education
grid.496573.a,Healthcare
grid.496574.d,Education
grid.496575.c,Healthcare
grid.496576.f,Healthcare
grid.496577.e,Education
grid.496578.1,Healthcare
grid.496579.0,Healthcare
grid.496580.6,Healthcare
grid.496581.7,Healthcare
grid.496583.5,Healthcare
grid.496584.2,Healthcare
grid.496585.3,Healthcare
grid.496586.0,Healthcare
grid.496587.1,Healthcare
grid.496588.e,Healthcare
grid.496589.f,Government
grid.496590.7,Healthcare
grid.496591.6,Government
grid.496592.5,Healthcare
grid.496593.4,Healthcare
grid.496594.3,Healthcare
grid.496595.2,Education
grid.496596.1,Education
grid.496597.0,Healthcare
grid.496598.f,Healthcare
grid.496599.e,Healthcare
grid.496600.d,Healthcare
grid.496601.c,Education
grid.496602.f,Healthcare
grid.496603.e,Education
grid.496604.9,Healthcare
grid.496605.8,Facility
grid.496606.b,Healthcare
grid.496607.a,Education
grid.496608.5,Company
grid.496609.4,Company
grid.496610.c,Company
grid.496611.d,Education
grid.496612.e,Company
grid.496613.f,Company
grid.496614.8,Company
grid.496615.9,Healthcare
grid.496617.b,Healthcare
grid.496619.5,Other
grid.496620.f,Other
grid.496621.e,Healthcare
grid.496622.d,Government
grid.496623.c,Company
grid.496624.b,Healthcare
grid.496625.a,Healthcare
grid.496626.9,Healthcare
grid.496627.8,Healthcare
grid.496628.7,Healthcare
grid.496629.6,Healthcare
grid.496630.e,Healthcare
grid.496631.f,Healthcare
grid.496632.c,Healthcare
grid.496633.d,Facility
grid.496634.a,Healthcare
grid.496635.b,Company
grid.496636.8,Healthcare
grid.496637.9,Government
grid.496638.6,Company
grid.496639.7,Education
grid.496640.9,Healthcare
grid.496641.8,Healthcare
grid.496642.b,Healthcare
grid.496643.a,Education
grid.496644.d,Healthcare
grid.496645.c,Healthcare
grid.496646.f,Healthcare
grid.496647.e,Healthcare
grid.496648.1,Healthcare
grid.496649.0,Healthcare
grid.496650.8,Education
grid.496651.9,Education
grid.496652.a,Healthcare
grid.496653.b,Healthcare
grid.496654.c,Healthcare
grid.496655.d,Healthcare
grid.496656.e,Healthcare
grid.496657.f,Healthcare
grid.496658.0,Healthcare
grid.496659.1,Healthcare
grid.496660.b,Healthcare
grid.496661.a,Healthcare
grid.496662.9,Education
grid.496663.8,Healthcare
grid.496664.f,Healthcare
grid.496665.e,Healthcare
grid.496666.d,Facility
grid.496667.c,Healthcare
grid.496668.3,Healthcare
grid.496669.2,Healthcare
grid.496670.a,Healthcare
grid.496671.b,Healthcare
grid.496672.8,Healthcare
grid.496673.9,Facility
grid.496674.e,Healthcare
grid.496675.f,Healthcare
grid.496676.c,Education
grid.496677.d,Healthcare
grid.496679.3,Healthcare
grid.496680.5,Healthcare
grid.496681.4,Healthcare
grid.496682.7,Healthcare
grid.496683.6,Healthcare
grid.496684.1,Healthcare
grid.496685.0,Healthcare
grid.496686.3,Healthcare
grid.496687.2,Healthcare
grid.496688.d,Healthcare
grid.496689.c,Healthcare
grid.496690.4,Healthcare
grid.496691.5,Facility
grid.496692.6,Healthcare
grid.496693.7,Healthcare
grid.496694.0,Healthcare
grid.496695.1,Other
grid.496696.2,Other
grid.496697.3,Other
grid.496698.c,Facility
grid.496699.d,Facility
grid.496700.c,Facility
grid.496701.d,Facility
grid.496702.e,Facility
grid.496703.f,Facility
grid.496704.8,Facility
grid.496705.9,Education
grid.496707.b,Facility
grid.496708.4,Facility
grid.496709.5,Facility
grid.496710.d,Other
grid.496711.c,Facility
grid.496712.f,Facility
grid.496713.e,Company
grid.496714.9,Facility
grid.496716.b,Other
grid.496717.a,Company
grid.496718.5,Company
grid.496719.4,Company
grid.496720.e,Other
grid.496721.f,Company
grid.496722.c,Facility
grid.496723.d,Facility
grid.496724.a,Facility
grid.496725.b,Facility
grid.496727.9,Healthcare
grid.496728.6,Company
grid.496729.7,Facility
grid.496730.f,Facility
grid.496731.e,Facility
grid.496732.d,Company
grid.496733.c,Facility
grid.496734.b,Facility
grid.496735.a,Facility
grid.496736.9,Company
grid.496737.8,Facility
grid.496738.7,Facility
grid.496739.6,Facility
grid.496740.8,Facility
grid.496741.9,Other
grid.496742.a,Other
grid.496743.b,Education
grid.496744.c,Other
grid.496745.d,Facility
grid.496746.e,Healthcare
grid.496747.f,Healthcare
grid.496748.0,Nonprofit
grid.496749.1,Facility
grid.496750.9,Facility
grid.496751.8,Other
grid.496752.b,Facility
grid.496753.a,Facility
grid.496755.c,Nonprofit
grid.496756.f,Facility
grid.496757.e,Healthcare
grid.496758.1,Archive
grid.496759.0,Facility
grid.496760.a,Facility
grid.496762.8,Other
grid.496763.9,Facility
grid.496764.e,Facility
grid.496765.f,Other
grid.496766.c,Facility
grid.496768.2,Other
grid.496769.3,Other
grid.496770.b,Nonprofit
grid.496771.a,Other
grid.496772.9,Other
grid.496773.8,Other
grid.496774.f,Education
grid.496775.e,Government
grid.496776.d,Other
grid.496777.c,Other
grid.496778.3,Other
grid.496779.2,Government
grid.496780.4,Other
grid.496781.5,Other
grid.496782.6,Other
grid.496783.7,Other
grid.496784.0,Education
grid.496785.1,Other
grid.496786.2,Other
grid.496787.3,Other
grid.496788.c,Other
grid.496789.d,Facility
grid.496790.5,Other
grid.496791.4,Government
grid.496792.7,Education
grid.496793.6,Other
grid.496794.1,Healthcare
grid.496795.0,Education
grid.496796.3,Facility
grid.496797.2,Company
grid.496798.d,Education
grid.496799.c,Education
grid.496800.3,Facility
grid.496801.2,Healthcare
grid.496802.1,Facility
grid.496803.0,Education
grid.496804.7,Education
grid.496805.6,Healthcare
grid.496806.5,Government
grid.496807.4,Education
grid.496808.b,Facility
grid.496809.a,Education
grid.496810.2,Government
grid.496811.3,Other
grid.496812.0,Nonprofit
grid.496813.1,Other
grid.496814.6,Company
grid.496815.7,Other
grid.496816.4,Other
grid.496817.5,Facility
grid.496818.a,Facility
grid.496819.b,Education
grid.496820.1,Education
grid.496821.0,Healthcare
grid.496822.3,Facility
grid.496823.2,Government
grid.496824.5,Education
grid.496825.4,Facility
grid.496826.7,Education
grid.496827.6,Education
grid.496828.9,Education
grid.496829.8,Education
grid.496830.0,Facility
grid.496831.1,Nonprofit
grid.496832.2,Company
grid.496833.3,Other
grid.496834.4,Other
grid.496835.5,Nonprofit
grid.496836.6,Government
grid.496837.7,Facility
grid.496838.8,Nonprofit
grid.496839.9,Company
grid.496840.7,Company
grid.496841.6,Nonprofit
grid.496842.5,Company
grid.496843.4,Other
grid.496844.3,Company
grid.496845.2,Nonprofit
grid.496846.1,Company
grid.496847.0,Other
grid.496848.f,Education
grid.496849.e,Nonprofit
grid.496850.6,Other
grid.496851.7,Company
grid.496852.4,Nonprofit
grid.496853.5,Other
grid.496854.2,Company
grid.496855.3,Other
grid.496856.0,Company
grid.496857.1,Other
grid.496858.e,Company
grid.496859.f,Company
grid.496860.5,Company
grid.496861.4,Other
grid.496862.7,Company
grid.496863.6,Company
grid.496864.1,Company
grid.496865.0,Company
grid.496866.3,Nonprofit
grid.496867.2,Other
grid.496868.d,Nonprofit
grid.496869.c,Company
grid.496870.4,Other
grid.496871.5,Nonprofit
grid.496872.6,Company
grid.496873.7,Nonprofit
grid.496874.0,Company
grid.496875.1,Company
grid.496876.2,Nonprofit
grid.496877.3,Nonprofit
grid.496878.c,Other
grid.496879.d,Other
grid.496880.b,Company
grid.496881.a,Education
grid.496882.9,Company
grid.496883.8,Company
grid.496884.f,Other
grid.496885.e,Nonprofit
grid.496886.d,Other
grid.496887.c,Other
grid.496888.3,Other
grid.496889.2,Company
grid.496890.a,Other
grid.496891.b,Other
grid.496892.8,Company
grid.496893.9,Company
grid.496894.e,Nonprofit
grid.496895.f,Company
grid.496896.c,Nonprofit
grid.496897.d,Company
grid.496898.2,Nonprofit
grid.496899.3,Other
grid.496900.2,Nonprofit
grid.496901.3,Other
grid.496902.0,Company
grid.496903.1,Nonprofit
grid.496904.6,Company
grid.496905.7,Company
grid.496906.4,Company
grid.496907.5,Company
grid.496908.a,Company
grid.496909.b,Company
grid.496910.3,Company
grid.496911.2,Company
grid.496912.1,Other
grid.496913.0,Company
grid.496914.7,Facility
grid.496915.6,Company
grid.496916.5,Other
grid.496917.4,Company
grid.496918.b,Company
grid.496919.a,Other
grid.496920.0,Company
grid.496921.1,Other
grid.496922.2,Other
grid.496923.3,Facility
grid.496924.4,Company
grid.496925.5,Nonprofit
grid.496926.6,Nonprofit
grid.496927.7,Other
grid.496928.8,Nonprofit
grid.496929.9,Other
grid.496930.1,Company
grid.496931.0,Company
grid.496932.3,Company
grid.496933.2,Company
grid.496934.5,Nonprofit
grid.496935.4,Company
grid.496936.7,Company
grid.496937.6,Company
grid.496938.9,Other
grid.496940.6,Company
grid.496941.7,Company
grid.496942.4,Other
grid.496943.5,Facility
grid.496944.2,Other
grid.496945.3,Nonprofit
grid.496946.0,Company
grid.496947.1,Government
grid.496948.e,Healthcare
grid.496949.f,Other
grid.496950.7,Education
grid.496951.6,Government
grid.496952.5,Nonprofit
grid.496953.4,Nonprofit
grid.496954.3,Nonprofit
grid.496955.2,Nonprofit
grid.496956.1,Nonprofit
grid.496957.0,Company
grid.496958.f,Company
grid.496959.e,Nonprofit
grid.496960.4,Nonprofit
grid.496961.5,Other
grid.496962.6,Company
grid.496963.7,Company
grid.496964.0,Company
grid.496965.1,Other
grid.496966.2,Archive
grid.496967.3,Company
grid.496968.c,Company
grid.496969.d,Company
grid.496970.5,Company
grid.496971.4,Nonprofit
grid.496972.7,Nonprofit
grid.496973.6,Company
grid.496974.1,Other
grid.496975.0,Other
grid.496976.3,Other
grid.496977.2,Company
grid.496978.d,Other
grid.496979.c,Company
grid.496980.a,Other
grid.496981.b,Company
grid.496982.8,Healthcare
grid.496983.9,Nonprofit
grid.496984.e,Company
grid.496985.f,Healthcare
grid.496986.c,Other
grid.496987.d,Other
grid.496988.2,Nonprofit
grid.496989.3,Company
grid.496990.b,Company
grid.496991.a,Other
grid.496992.9,Nonprofit
grid.496993.8,Nonprofit
grid.496994.f,Other
grid.496995.e,Other
grid.496996.d,Company
grid.496997.c,Company
grid.496998.3,Company
grid.496999.2,Company
grid.497000.a,Company
grid.497001.b,Other
grid.497002.8,Company
grid.497003.9,Other
grid.497004.e,Nonprofit
grid.497005.f,Other
grid.497006.c,Company
grid.497007.d,Other
grid.497008.2,Education
grid.497009.3,Company
grid.497010.b,Other
grid.497011.a,Company
grid.497012.9,Nonprofit
grid.497013.8,Company
grid.497014.f,Company
grid.497015.e,Company
grid.497016.d,Company
grid.497017.c,Company
grid.497018.3,Company
grid.497019.2,Nonprofit
grid.497020.8,Other
grid.497021.9,Other
grid.497022.a,Company
grid.497023.b,Other
grid.497024.c,Company
grid.497025.d,Company
grid.497026.e,Other
grid.497027.f,Other
grid.497028.0,Company
grid.497029.1,Company
grid.497030.9,Company
grid.497031.8,Company
grid.497032.b,Other
grid.497033.a,Company
grid.497034.d,Company
grid.497035.c,Company
grid.497036.f,Company
grid.497037.e,Company
grid.497038.1,Company
grid.497039.0,Archive
grid.497040.e,Company
grid.497041.f,Company
grid.497042.c,Company
grid.497043.d,Other
grid.497044.a,Company
grid.497045.b,Company
grid.497046.8,Company
grid.497047.9,Company
grid.497048.6,Company
grid.497049.7,Company
grid.497050.f,Company
grid.497051.e,Company
grid.497052.d,Company
grid.497053.c,Facility
grid.497054.b,Company
grid.497055.a,Company
grid.497056.9,Company
grid.497057.8,Company
grid.497058.7,Company
grid.497059.6,Company
grid.497060.c,Company
grid.497061.d,Company
grid.497062.e,Company
grid.497063.f,Company
grid.497064.8,Company
grid.497065.9,Company
grid.497066.a,Company
grid.497067.b,Company
grid.497068.4,Company
grid.497069.5,Company
grid.497070.d,Company
grid.497071.c,Other
grid.497072.f,Company
grid.497073.e,Company
grid.497074.9,Company
grid.497075.8,Company
grid.497076.b,Other
grid.497077.a,Company
grid.497078.5,Company
grid.497079.4,Company
grid.497080.2,Other
grid.497081.3,Company
grid.497082.0,Company
grid.497083.1,Company
grid.497084.6,Company
grid.497085.7,Company
grid.497086.4,Company
grid.497087.5,Company
grid.497088.a,Company
grid.497089.b,Company
grid.497090.3,Company
grid.497091.2,Other
grid.497092.1,Company
grid.497093.0,Company
grid.497094.7,Company
grid.497095.6,Other
grid.497096.5,Company
grid.497097.4,Company
grid.497098.b,Company
grid.497099.a,Company
grid.497100.b,Company
grid.497101.a,Healthcare
grid.497102.9,Company
grid.497103.8,Company
grid.497104.f,Company
grid.497105.e,Company
grid.497106.d,Company
grid.497107.c,Company
grid.497108.3,Company
grid.497109.2,Company
grid.497110.a,Company
grid.497111.b,Company
grid.497112.8,Company
grid.497113.9,Company
grid.497114.e,Company
grid.497115.f,Company
grid.497116.c,Company
grid.497117.d,Company
grid.497118.2,Company
grid.497119.3,Company
grid.497120.9,Company
grid.497121.8,Company
grid.497122.b,Company
grid.497123.a,Company
grid.497124.d,Company
grid.497125.c,Company
grid.497126.f,Company
grid.497127.e,Company
grid.497128.1,Company
grid.497129.0,Company
grid.497130.8,Company
grid.497131.9,Company
grid.497132.a,Company
grid.497133.b,Company
grid.497134.c,Company
grid.497135.d,Company
grid.497136.e,Company
grid.497137.f,Company
grid.497138.0,Company
grid.497139.1,Company
grid.497140.f,Company
grid.497141.e,Company
grid.497142.d,Company
grid.497143.c,Company
grid.497144.b,Company
grid.497145.a,Company
grid.497146.9,Company
grid.497147.8,Company
grid.497148.7,Company
grid.497149.6,Company
grid.497150.e,Company
grid.497151.f,Company
grid.497152.c,Company
grid.497153.d,Company
grid.497154.a,Company
grid.497155.b,Company
grid.497156.8,Company
grid.497157.9,Company
grid.497158.6,Company
grid.497159.7,Company
grid.497160.d,Company
grid.497161.c,Company
grid.497162.f,Company
grid.497163.e,Company
grid.497164.9,Company
grid.497165.8,Company
grid.497166.b,Company
grid.497167.a,Company
grid.497168.5,Company
grid.497169.4,Company
grid.497170.c,Company
grid.497171.d,Company
grid.497172.e,Company
grid.497173.f,Company
grid.497174.8,Company
grid.497175.9,Company
grid.497176.a,Company
grid.497177.b,Company
grid.497178.4,Company
grid.497179.5,Company
grid.497180.3,Company
grid.497181.2,Company
grid.497182.1,Company
grid.497183.0,Company
grid.497184.7,Company
grid.497185.6,Company
grid.497186.5,Company
grid.497187.4,Company
grid.497188.b,Company
grid.497189.a,Company
grid.497190.2,Company
grid.497191.3,Company
grid.497192.0,Company
grid.497193.1,Company
grid.497194.6,Company
grid.497195.7,Company
grid.497196.4,Company
grid.497197.5,Company
grid.497198.a,Company
grid.497199.b,Company
grid.497200.8,Company
grid.497201.9,Company
grid.497202.a,Company
grid.497203.b,Company
grid.497204.c,Company
grid.497205.d,Company
grid.497206.e,Company
grid.497207.f,Company
grid.497208.0,Company
grid.497209.1,Company
grid.497210.9,Company
grid.497211.8,Company
grid.497212.b,Company
grid.497213.a,Company
grid.497214.d,Company
grid.497215.c,Company
grid.497216.f,Company
grid.497217.e,Company
grid.497218.1,Company
grid.497219.0,Company
grid.497220.a,Company
grid.497221.b,Company
grid.497222.8,Company
grid.497223.9,Company
grid.497224.e,Company
grid.497225.f,Company
grid.497226.c,Company
grid.497227.d,Company
grid.497228.2,Company
grid.497229.3,Company
grid.497230.b,Company
grid.497231.a,Company
grid.497232.9,Company
grid.497233.8,Company
grid.497234.f,Facility
grid.497235.e,Company
grid.497236.d,Company
grid.497237.c,Company
grid.497238.3,Company
grid.497239.2,Company
grid.497240.c,Company
grid.497241.d,Company
grid.497242.e,Company
grid.497243.f,Company
grid.497244.8,Company
grid.497245.9,Company
grid.497246.a,Company
grid.497247.b,Company
grid.497248.4,Company
grid.497249.5,Company
grid.497250.d,Company
grid.497251.c,Company
grid.497252.f,Company
grid.497253.e,Company
grid.497254.9,Company
grid.497255.8,Company
grid.497256.b,Company
grid.497257.a,Company
grid.497258.5,Company
grid.497259.4,Company
grid.497260.e,Company
grid.497261.f,Company
grid.497262.c,Company
grid.497263.d,Education
grid.497264.a,Education
grid.497265.b,Facility
grid.497266.8,Facility
grid.497267.9,Education
grid.497268.6,Company
grid.497269.7,Company
grid.497270.f,Healthcare
grid.497271.e,Other
grid.497272.d,Healthcare
grid.497273.c,Other
grid.497275.a,Facility
grid.497276.9,Education
grid.497277.8,Healthcare
grid.497278.7,Company
grid.497279.6,Nonprofit
grid.497280.0,Nonprofit
grid.497281.1,Other
grid.497282.2,Healthcare
grid.497283.3,Facility
grid.497284.4,Nonprofit
grid.497285.5,Company
grid.497286.6,Nonprofit
grid.497287.7,Education
grid.497288.8,Nonprofit
grid.497289.9,Nonprofit
grid.497290.1,Other
grid.497291.0,Nonprofit
grid.497292.3,Nonprofit
grid.497293.2,Other
grid.497294.5,Other
grid.497295.4,Other
grid.497296.7,Nonprofit
grid.497297.6,Nonprofit
grid.497298.9,Other
grid.497299.8,Nonprofit
grid.497300.9,Nonprofit
grid.497301.8,Nonprofit
grid.497302.b,Other
grid.497303.a,Nonprofit
grid.497304.d,Nonprofit
grid.497305.c,Company
grid.497306.f,Nonprofit
grid.497307.e,Company
grid.497308.1,Nonprofit
grid.497309.0,Nonprofit
grid.497310.8,Other
grid.497311.9,Nonprofit
grid.497312.a,Other
grid.497313.b,Nonprofit
grid.497314.c,Nonprofit
grid.497315.d,Nonprofit
grid.497316.e,Nonprofit
grid.497317.f,Nonprofit
grid.497318.0,Nonprofit
grid.497319.1,Other
grid.497320.b,Nonprofit
grid.497321.a,Nonprofit
grid.497322.9,Facility
grid.497323.8,Nonprofit
grid.497324.f,Nonprofit
grid.497325.e,Nonprofit
grid.497326.d,Nonprofit
grid.497327.c,Nonprofit
grid.497328.3,Other
grid.497329.2,Other
grid.497330.a,Company
grid.497331.b,Nonprofit
grid.497332.8,Government
grid.497333.9,Nonprofit
grid.497334.e,Nonprofit
grid.497335.f,Nonprofit
grid.497336.c,Nonprofit
grid.497337.d,Nonprofit
grid.497338.2,Nonprofit
grid.497339.3,Other
grid.497340.d,Nonprofit
grid.497341.c,Nonprofit
grid.497342.f,Company
grid.497343.e,Nonprofit
grid.497344.9,Nonprofit
grid.497345.8,Government
grid.497346.b,Nonprofit
grid.497347.a,Nonprofit
grid.497348.5,Nonprofit
grid.497349.4,Archive
grid.497351.d,Other
grid.497352.e,Nonprofit
grid.497353.f,Company
grid.497354.8,Other
grid.497355.9,Other
grid.497356.a,Archive
grid.497357.b,Other
grid.497358.4,Company
grid.497359.5,Company
grid.497360.f,Nonprofit
grid.497361.e,Company
grid.497362.d,Company
grid.497363.c,Company
grid.497364.b,Company
grid.497365.a,Company
grid.497366.9,Company
grid.497367.8,Company
grid.497368.7,Company
grid.497369.6,Other
grid.497370.e,Other
grid.497371.f,Company
grid.497372.c,Company
grid.497373.d,Company
grid.497374.a,Company
grid.497375.b,Company
grid.497376.8,Company
grid.497377.9,Company
grid.497378.6,Company
grid.497379.7,Company
grid.497380.1,Education
grid.497381.0,Education
grid.497382.3,Education
grid.497383.2,Education
grid.497384.5,Government
grid.497385.4,Company
grid.497386.7,Facility
grid.497387.6,Education
grid.497388.9,Company
grid.497389.8,Company
grid.497390.0,Company
grid.497391.1,Company
grid.497392.2,Company
grid.497393.3,Company
grid.497394.4,Company
grid.497395.5,Company
grid.497396.6,Company
grid.497397.7,Facility
grid.497398.8,Company
grid.497399.9,Government
grid.497400.e,Government
grid.497401.f,Government
grid.497402.c,Company
grid.497403.d,Government
grid.497404.a,Government
grid.497405.b,Facility
grid.497406.8,Government
grid.497407.9,Company
grid.497408.6,Company
grid.497409.7,Company
grid.497410.f,Company
grid.497411.e,Company
grid.497412.d,Company
grid.497413.c,Company
grid.497414.b,Company
grid.497415.a,Company
grid.497416.9,Healthcare
grid.497417.8,Company
grid.497418.7,Company
grid.497419.6,Education
grid.497420.c,Education
grid.497421.d,Education
grid.497422.e,Facility
grid.497423.f,Company
grid.497424.8,Company
grid.497425.9,Company
grid.497426.a,Company
grid.497427.b,Company
grid.497428.4,Education
grid.497429.5,Company
grid.497430.d,Company
grid.497431.c,Facility
grid.497432.f,Company
grid.497433.e,Nonprofit
grid.497434.9,Company
grid.497435.8,Company
grid.497436.b,Company
grid.497437.a,Company
grid.497438.5,Company
grid.497439.4,Company
grid.497440.a,Facility
grid.497441.b,Company
grid.497442.8,Company
grid.497443.9,Company
grid.497444.e,Company
grid.497445.f,Company
grid.497446.c,Company
grid.497447.d,Company
grid.497448.2,Company
grid.497449.3,Company
grid.497450.b,Company
grid.497451.a,Company
grid.497452.9,Company
grid.497453.8,Company
grid.497454.f,Company
grid.497455.e,Company
grid.497456.d,Company
grid.497457.c,Company
grid.497458.3,Company
grid.497459.2,Other
grid.497460.8,Company
grid.497461.9,Company
grid.497462.a,Company
grid.497463.b,Company
grid.497464.c,Company
grid.497465.d,Company
grid.497466.e,Company
grid.497467.f,Other
grid.497468.0,Company
grid.497469.1,Company
grid.497470.9,Company
grid.497471.8,Company
grid.497472.b,Company
grid.497473.a,Company
grid.497474.d,Healthcare
grid.497475.c,Facility
grid.497476.f,Company
grid.497477.e,Company
grid.497478.1,Company
grid.497479.0,Government
grid.497480.6,Company
grid.497481.7,Company
grid.497482.4,Company
grid.497483.5,Facility
grid.497484.2,Facility
grid.497485.3,Facility
grid.497486.0,Facility
grid.497487.1,Facility
grid.497488.e,Archive
grid.497489.f,Facility
grid.497490.7,Healthcare
grid.497491.6,Company
grid.497492.5,Company
grid.497493.4,Company
grid.497494.3,Other
grid.497495.2,Company
grid.497496.1,Company
grid.497497.0,Company
grid.497498.f,Company
grid.497499.e,Company
grid.497500.f,Company
grid.497501.e,Company
grid.497502.d,Nonprofit
grid.497503.c,Nonprofit
grid.497504.b,Company
grid.497506.9,Company
grid.497507.8,Company
grid.497508.7,Company
grid.497509.6,Company
grid.497510.e,Company
